timestamp,latitude,longitude,road_segment_id,traffic_volume,average_vehicle_speed,incident_type,weather_conditions,air_quality_index,day_of_week,time_of_day
2024-01-19 23:11:00,13.087095161678803,80.24202872154069,Kolkata_9207,650,21.166212540479886,none,cloudy,87,Friday,23:11:00
2024-01-19 23:15:00,28.652485399932427,77.20694465077025,Delhi_1072,729,20.331671717199498,none,cloudy,297,Friday,23:15:00
2024-01-19 23:16:00,12.968683111340557,77.57529207579734,Delhi_9744,451,44.97031388659945,none,clear,183,Friday,23:16:00
2024-01-19 23:26:00,28.614378927648985,77.23673919780546,Delhi_1926,401,54.91504394676056,none,rain,131,Friday,23:26:00
2024-01-19 23:28:00,12.992318324188641,77.61168875502281,Bangalore_8483,347,65.14491924841282,none,clear,123,Friday,23:28:00
2024-01-19 23:35:00,22.583527979033345,88.35672914944875,Kolkata_7834,523,28.563491650972644,none,cloudy,245,Friday,23:35:00
2024-01-19 23:37:00,12.942596736659267,77.59057922456267,Kolkata_5321,728,34.09774381284319,accident,clear,297,Friday,23:37:00
2024-01-19 23:40:00,13.077982570709327,80.29167588879343,Kolkata_1029,667,24.689049627548005,none,clear,323,Friday,23:40:00
2024-01-19 23:41:00,12.977787808849197,77.62684623055807,Bangalore_2107,570,29.638733244153734,none,clear,225,Friday,23:41:00
2024-01-19 23:49:00,12.995549770800764,77.58547008780992,Delhi_4245,568,28.86688267725159,none,cloudy,206,Friday,23:49:00
2024-01-19 23:57:00,13.046797416067603,80.29841150467884,Bangalore_1497,524,37.00738835225465,none,fog,269,Friday,23:57:00
2024-01-20 00:00:00,28.641087704464617,77.18167576818196,Delhi_8143,392,36.47720914027529,none,cloudy,157,Saturday,00:00:00
2024-01-20 00:01:00,13.11288480039655,80.27834234341185,Bangalore_2711,289,73.95096056933467,none,haze,141,Saturday,00:01:00
2024-01-20 00:06:00,28.617113709962513,77.24129566508495,Kolkata_1515,396,40.553242167143274,none,fog,169,Saturday,00:06:00
2024-01-20 00:09:00,12.998493703464613,77.6076266190399,Kolkata_4984,463,52.515281108594934,construction,clear,153,Saturday,00:09:00
2024-01-20 00:11:00,22.58206434131624,88.37622788581061,Kolkata_6538,181,46.617223253652014,road_closure,clear,60,Saturday,00:11:00
2024-01-20 00:13:00,22.56459885132235,88.36279797100535,Kolkata_2139,377,68.19490529868227,none,clear,156,Saturday,00:13:00
2024-01-20 00:13:00,19.05795365690811,72.87103920448523,Delhi_8757,276,53.040649814188285,none,clear,116,Saturday,00:13:00
2024-01-20 00:24:00,28.60656732242662,77.19629389260757,Delhi_7965,552,47.66931729528022,none,cloudy,98,Saturday,00:24:00
2024-01-20 00:25:00,13.08543493005297,80.264220382986,Chennai_3070,317,42.201724903940615,none,clear,101,Saturday,00:25:00
2024-01-20 00:25:00,22.58264469440704,88.33145358773413,Chennai_5816,449,52.92690605102375,none,cloudy,114,Saturday,00:25:00
2024-01-20 00:27:00,28.611632904117855,77.21163103280355,Kolkata_1505,294,52.32389025817918,none,cloudy,99,Saturday,00:27:00
2024-01-20 00:35:00,28.607687415203262,77.20555214600382,Chennai_4043,639,32.247724541247955,none,cloudy,210,Saturday,00:35:00
2024-01-20 00:42:00,22.540895079785404,88.3710295420934,Bangalore_8981,144,43.80108563570369,none,cloudy,55,Saturday,00:42:00
2024-01-20 00:43:00,12.984552119651342,77.60447074588407,Delhi_9552,471,39.96206489030425,none,fog,219,Saturday,00:43:00
2024-01-20 00:50:00,13.103474541188845,80.27473059211566,Bangalore_9256,208,48.96856521377533,none,cloudy,111,Saturday,00:50:00
2024-01-20 00:51:00,12.981173623613019,77.59772181476913,Bangalore_7125,323,56.577782765864264,none,haze,156,Saturday,00:51:00
2024-01-20 00:57:00,19.08975101439185,72.84615540727737,Kolkata_7569,430,41.55251134402337,none,rain,181,Saturday,00:57:00
2024-01-20 01:08:00,13.06482838064044,80.30243799314067,Delhi_5234,438,24.35956296715515,construction,cloudy,117,Saturday,01:08:00
2024-01-20 01:14:00,28.564691283558076,77.20619644140349,Delhi_9849,434,50.18680048503181,none,clear,151,Saturday,01:14:00
2024-01-20 01:23:00,22.59604549919216,88.36203478668916,Kolkata_8255,422,57.10666581938291,none,clear,123,Saturday,01:23:00
2024-01-20 01:26:00,12.963499778570986,77.5971884335363,Kolkata_9932,303,31.976825149715594,none,clear,127,Saturday,01:26:00
2024-01-20 01:31:00,28.606837596399952,77.20961698985514,Chennai_8569,375,63.98480613396055,none,clear,142,Saturday,01:31:00
2024-01-20 01:35:00,22.5589323792696,88.38607348839912,Chennai_8005,404,58.81651803153351,none,clear,141,Saturday,01:35:00
2024-01-20 01:41:00,28.642365298421314,77.20633219355777,Bangalore_5270,429,37.60369334867029,none,rain,191,Saturday,01:41:00
2024-01-20 01:47:00,13.054970211586175,80.26022313659374,Delhi_5321,390,34.20340393182354,none,clear,138,Saturday,01:47:00
2024-01-20 01:50:00,12.967920226797942,77.60471077753806,Bangalore_4626,509,51.44227456925217,none,clear,241,Saturday,01:50:00
2024-01-20 01:53:00,28.593739735536587,77.19361675362715,Delhi_8757,414,30.778508204619325,none,clear,196,Saturday,01:53:00
2024-01-20 01:58:00,12.981813522757177,77.6133781766408,Delhi_2130,430,37.19159421782594,none,cloudy,140,Saturday,01:58:00
2024-01-20 02:00:00,22.560168119096588,88.33723565892097,Chennai_4315,342,34.02370258493714,accident,cloudy,156,Saturday,02:00:00
2024-01-20 02:02:00,19.14168236402576,72.89336608474179,Chennai_4450,242,50.98407809480906,road_closure,fog,111,Saturday,02:02:00
2024-01-20 02:05:00,22.56725992476466,88.38128062551061,Mumbai_2588,423,58.78935143372128,heavy_traffic,cloudy,146,Saturday,02:05:00
2024-01-20 02:06:00,22.570110867405713,88.38124313778201,Mumbai_8244,581,41.96166834351328,none,clear,235,Saturday,02:06:00
2024-01-20 02:27:00,19.079187863955525,72.87952543796335,Mumbai_3468,466,52.70574498722824,none,clear,119,Saturday,02:27:00
2024-01-20 02:29:00,19.073728362635386,72.84875237333074,Delhi_7534,277,46.094475244653154,none,clear,92,Saturday,02:29:00
2024-01-20 02:35:00,28.652661897987866,77.19016932159465,Bangalore_2528,522,41.39802829361845,none,clear,212,Saturday,02:35:00
2024-01-20 02:37:00,12.944399528473788,77.59034280234488,Bangalore_5519,349,34.648122353504704,construction,rain,123,Saturday,02:37:00
2024-01-20 02:42:00,28.594670563729792,77.2079657441888,Delhi_7018,507,40.01864071461684,none,clear,231,Saturday,02:42:00
2024-01-20 02:42:00,13.096455276971236,80.2906060580106,Bangalore_8561,344,39.64029890343458,none,clear,118,Saturday,02:42:00
2024-01-20 02:43:00,12.987894614432435,77.58848735890429,Mumbai_9469,452,41.44729701623728,none,cloudy,173,Saturday,02:43:00
2024-01-20 02:47:00,13.083691836553232,80.27885758101796,Chennai_6281,322,45.6348792738203,none,clear,117,Saturday,02:47:00
2024-01-20 02:52:00,12.93644425152116,77.60601169400239,Mumbai_9941,326,44.63060121985985,construction,haze,101,Saturday,02:52:00
2024-01-20 02:54:00,22.543454014248326,88.40470693197813,Mumbai_3870,165,74.88806999930173,none,fog,80,Saturday,02:54:00
2024-01-20 02:59:00,22.564509698307166,88.36020249645611,Bangalore_7901,476,59.82544652711927,none,rain,189,Saturday,02:59:00
2024-01-20 03:02:00,19.060605858015244,72.86510059936289,Delhi_4965,455,57.09892381541743,construction,clear,104,Saturday,03:02:00
2024-01-20 03:03:00,28.659381871382866,77.22780739377247,Chennai_6116,463,60.58808967497258,none,clear,87,Saturday,03:03:00
2024-01-20 03:06:00,22.541615951097043,88.3939842580137,Chennai_1614,441,57.65552649277867,construction,clear,150,Saturday,03:06:00
2024-01-20 03:06:00,28.63776484550283,77.20337575075423,Delhi_3781,285,49.08872665889827,none,clear,133,Saturday,03:06:00
2024-01-20 03:16:00,22.5787339388406,88.36360111841158,Kolkata_2214,544,38.35090394960811,none,clear,314,Saturday,03:16:00
2024-01-20 03:18:00,19.11545159808894,72.86177419622017,Mumbai_8948,548,41.8040025052058,none,clear,130,Saturday,03:18:00
2024-01-20 03:27:00,22.575520212195517,88.35533709338014,Bangalore_2352,281,47.355650812845866,none,cloudy,139,Saturday,03:27:00
2024-01-20 03:27:00,13.054039191907643,80.3145327651011,Kolkata_6020,479,31.637046185675484,none,clear,221,Saturday,03:27:00
2024-01-20 03:28:00,13.059068668417952,80.27510258374976,Kolkata_2165,531,43.05355255547015,none,cloudy,175,Saturday,03:28:00
2024-01-20 03:30:00,22.537785987872393,88.35591858921514,Chennai_1629,329,32.0012891644667,none,cloudy,169,Saturday,03:30:00
2024-01-20 03:30:00,13.09113937642867,80.25420532040995,Kolkata_7100,355,48.0639164045636,none,haze,174,Saturday,03:30:00
2024-01-20 03:31:00,13.094436037014715,80.26531917816224,Bangalore_9300,480,32.05227114923855,none,rain,171,Saturday,03:31:00
2024-01-20 03:38:00,22.595801650247974,88.39113521826681,Bangalore_7912,173,52.702111296293,none,clear,50,Saturday,03:38:00
2024-01-20 03:44:00,13.070965104785401,80.27223465718787,Delhi_7269,236,53.06203442539135,heavy_traffic,cloudy,90,Saturday,03:44:00
2024-01-20 03:44:00,22.576269084529446,88.37628698590869,Mumbai_6242,251,47.05896528597181,none,cloudy,94,Saturday,03:44:00
2024-01-20 03:47:00,19.076287639924885,72.88150421918687,Mumbai_7226,130,38.71989137129345,none,fog,84,Saturday,03:47:00
2024-01-20 03:48:00,22.567731870504097,88.36620479733944,Chennai_2950,562,27.044811665504827,none,cloudy,170,Saturday,03:48:00
2024-01-20 03:53:00,28.639858803870705,77.22192166482424,Bangalore_3041,101,60.7949362168005,none,clear,50,Saturday,03:53:00
2024-01-20 04:01:00,22.58662511278887,88.37836140648271,Kolkata_5556,451,37.51307806153113,none,clear,151,Saturday,04:01:00
2024-01-20 04:05:00,13.07962382444238,80.27707654087159,Chennai_7474,521,46.070997527843964,none,cloudy,299,Saturday,04:05:00
2024-01-20 04:06:00,28.592196526433288,77.23437615312635,Delhi_7308,355,46.784512916315684,none,haze,122,Saturday,04:06:00
2024-01-20 04:31:00,13.027040791353137,80.2689570321533,Bangalore_4084,299,46.80918108889523,none,fog,169,Saturday,04:31:00
2024-01-20 04:32:00,22.595417919543006,88.33662264132741,Kolkata_4581,434,47.201435881215275,none,clear,112,Saturday,04:32:00
2024-01-20 04:37:00,13.090695598352339,80.25708467106843,Bangalore_8881,400,38.251029281051906,none,fog,195,Saturday,04:37:00
2024-01-20 04:37:00,28.606523934696224,77.22791881921279,Bangalore_3631,550,43.37894918073085,accident,cloudy,210,Saturday,04:37:00
2024-01-20 04:38:00,13.086661138517703,80.23001288264231,Delhi_5476,50,53.92992917519641,none,cloudy,50,Saturday,04:38:00
2024-01-20 04:38:00,19.056471489205368,72.89720671469777,Delhi_5350,262,75.53785559039434,none,clear,112,Saturday,04:38:00
2024-01-20 04:42:00,28.62287885436386,77.2439627114505,Kolkata_2290,484,30.51064382863916,heavy_traffic,cloudy,152,Saturday,04:42:00
2024-01-20 04:46:00,22.60625295188027,88.35705509739707,Kolkata_7916,407,41.16501369935956,none,cloudy,103,Saturday,04:46:00
2024-01-20 04:51:00,22.62266475610139,88.36438959339704,Mumbai_3469,512,37.63093003047445,accident,clear,180,Saturday,04:51:00
2024-01-20 04:54:00,28.59464662931182,77.19632720268179,Chennai_1873,439,30.018844389391305,none,rain,134,Saturday,04:54:00
2024-01-20 05:00:00,19.03086549789421,72.909840380165,Delhi_9439,379,53.045625890985264,none,clear,149,Saturday,05:00:00
2024-01-20 05:03:00,22.604495239780878,88.34358985122374,Mumbai_5999,354,42.437759189194175,none,cloudy,125,Saturday,05:03:00
2024-01-20 05:12:00,22.568042314232365,88.36581215088225,Delhi_9130,748,8.152217783248656,none,clear,368,Saturday,05:12:00
2024-01-20 05:13:00,13.06349293895716,80.23559795937459,Bangalore_2845,630,43.32628571545334,none,clear,221,Saturday,05:13:00
2024-01-20 05:14:00,12.967392847924462,77.58817841141081,Bangalore_4116,474,35.86331218647143,none,clear,187,Saturday,05:14:00
2024-01-20 05:15:00,12.963831775180225,77.59905432125201,Bangalore_4760,411,43.53848577080233,heavy_traffic,cloudy,118,Saturday,05:15:00
2024-01-20 05:19:00,28.642490393170522,77.20293814560617,Kolkata_2530,480,48.76822579855858,none,fog,197,Saturday,05:19:00
2024-01-20 05:19:00,13.086108859974429,80.2852374104749,Bangalore_2135,524,36.70293414977885,none,cloudy,160,Saturday,05:19:00
2024-01-20 05:20:00,13.093782858530256,80.25841152951105,Kolkata_2638,462,38.946033605934126,construction,clear,214,Saturday,05:20:00
2024-01-20 05:29:00,13.084627542462282,80.28165079640338,Bangalore_9909,287,73.88451984322164,none,clear,91,Saturday,05:29:00
2024-01-20 05:44:00,19.053432973249784,72.90297078021594,Chennai_3398,667,13.450042518650765,none,cloudy,217,Saturday,05:44:00
2024-01-20 05:47:00,28.642531778104285,77.19454439489111,Delhi_7575,436,30.79034513370555,none,cloudy,173,Saturday,05:47:00
2024-01-20 06:04:00,12.975473400366964,77.60744556513342,Chennai_6100,702,22.75439065074555,construction,clear,225,Saturday,06:04:00
2024-01-20 06:07:00,28.602987716873425,77.21863227691377,Delhi_3938,428,61.840227409090105,none,rain,205,Saturday,06:07:00
2024-01-20 06:14:00,19.079265112525842,72.84834163644723,Mumbai_4397,363,39.94136693957951,none,clear,189,Saturday,06:14:00
2024-01-20 06:29:00,13.091883226319572,80.24869715167459,Bangalore_5853,607,39.6395887484567,accident,cloudy,186,Saturday,06:29:00
2024-01-20 06:32:00,12.990384057033241,77.58117577849733,Mumbai_8489,445,38.57171797077676,none,clear,195,Saturday,06:32:00
2024-01-20 06:41:00,13.079474291326777,80.29814557826893,Chennai_2251,420,50.28200342330888,none,cloudy,130,Saturday,06:41:00
2024-01-20 06:46:00,13.092627632930578,80.24911052160851,Delhi_8956,219,51.66036452288507,none,fog,91,Saturday,06:46:00
2024-01-20 06:54:00,12.95130166858402,77.58261394422753,Mumbai_1850,499,43.81849196199571,none,clear,212,Saturday,06:54:00
2024-01-20 07:02:00,22.580492881667134,88.37106599629865,Chennai_3171,326,60.647463713031804,none,rain,125,Saturday,07:02:00
2024-01-20 07:05:00,13.065837953906744,80.24735581028771,Mumbai_5002,332,51.95269646848965,none,clear,128,Saturday,07:05:00
2024-01-20 07:07:00,12.977231668101718,77.5909627986842,Bangalore_9231,326,40.42432622543738,none,haze,178,Saturday,07:07:00
2024-01-20 07:12:00,28.657044317748955,77.20973207313126,Bangalore_3425,465,45.68317049088575,none,clear,212,Saturday,07:12:00
2024-01-20 07:24:00,28.650185056554008,77.18559232803791,Chennai_8000,169,77.84902748347886,none,rain,64,Saturday,07:24:00
2024-01-20 07:35:00,19.044535741208765,72.85529829734949,Mumbai_1075,368,51.84970469003758,none,clear,120,Saturday,07:35:00
2024-01-20 07:43:00,19.09978259562907,72.91282203179388,Mumbai_3609,547,41.00659654979002,none,clear,205,Saturday,07:43:00
2024-01-20 07:47:00,12.955956410920948,77.58538867940482,Mumbai_6648,213,38.306970472393,construction,cloudy,63,Saturday,07:47:00
2024-01-20 07:51:00,28.590520381795752,77.17276720305763,Chennai_6788,425,51.30668530664955,none,cloudy,184,Saturday,07:51:00
2024-01-20 07:56:00,13.097068233955534,80.27516040605924,Delhi_4719,305,57.284768801817194,none,cloudy,110,Saturday,07:56:00
2024-01-20 07:57:00,13.082909759653479,80.24269886925674,Chennai_8821,339,50.414731467873004,none,clear,99,Saturday,07:57:00
2024-01-20 08:05:00,13.115499133636574,80.26063286523902,Chennai_6617,1131,18.72844119093798,none,cloudy,500,Saturday,08:05:00
2024-01-20 08:14:00,22.58327252849633,88.33480877189511,Mumbai_5080,469,70.73789681173935,accident,cloudy,210,Saturday,08:14:00
2024-01-20 08:19:00,19.0721894962076,72.88352748912477,Kolkata_3537,953,32.81677749124407,none,cloudy,364,Saturday,08:19:00
2024-01-20 08:27:00,19.082541504361068,72.88079297086473,Chennai_5228,704,46.00028261842964,none,cloudy,389,Saturday,08:27:00
2024-01-20 08:28:00,19.085890449840974,72.85508959087934,Delhi_1829,694,34.643821544218206,accident,clear,390,Saturday,08:28:00
2024-01-20 08:42:00,19.079947452108794,72.8799751536696,Delhi_4730,577,37.04655581961944,none,fog,193,Saturday,08:42:00
2024-01-20 08:43:00,28.618533453683902,77.21044690434638,Kolkata_4237,950,30.69599077702141,accident,fog,500,Saturday,08:43:00
2024-01-20 08:57:00,12.946135744521733,77.56824400495782,Bangalore_6577,761,30.13707137797069,none,clear,353,Saturday,08:57:00
2024-01-20 09:07:00,13.03841463628231,80.2870506901969,Kolkata_2406,736,31.89566015321902,none,cloudy,395,Saturday,09:07:00
2024-01-20 09:11:00,28.630453150194704,77.22587100582444,Bangalore_2604,821,33.84455681874362,none,cloudy,364,Saturday,09:11:00
2024-01-20 09:21:00,19.08213579924923,72.83503761564565,Kolkata_4130,765,26.184401543826688,none,cloudy,370,Saturday,09:21:00
2024-01-20 09:24:00,13.062165790164295,80.27410830835187,Bangalore_2779,399,47.241592150596176,none,clear,168,Saturday,09:24:00
2024-01-20 09:26:00,19.078710360055837,72.87324503573696,Delhi_1020,701,34.51334146526052,none,rain,378,Saturday,09:26:00
2024-01-20 09:26:00,12.978978344058165,77.59483303415371,Delhi_8122,979,32.95775637454033,none,fog,457,Saturday,09:26:00
2024-01-20 09:33:00,19.078415409311027,72.86491869334337,Bangalore_5274,498,35.21185661847927,accident,clear,270,Saturday,09:33:00
2024-01-20 09:39:00,28.633540219722434,77.20038456782639,Mumbai_9559,582,18.175680947225395,none,fog,325,Saturday,09:39:00
2024-01-20 09:43:00,22.545987018339588,88.34848001974363,Chennai_8555,714,30.118650798573245,construction,fog,443,Saturday,09:43:00
2024-01-20 09:52:00,28.606930676172762,77.22888005576738,Delhi_5270,654,39.447860227247475,none,cloudy,234,Saturday,09:52:00
2024-01-20 09:53:00,13.081854640031304,80.2669770356207,Kolkata_7032,794,39.86607457160237,none,clear,387,Saturday,09:53:00
2024-01-20 09:54:00,22.54762673150475,88.3796096517966,Kolkata_2583,581,31.284069972281852,none,clear,289,Saturday,09:54:00
2024-01-20 09:56:00,22.559560956919533,88.36189944282117,Delhi_1771,722,38.34599859642889,construction,cloudy,445,Saturday,09:56:00
2024-01-20 10:03:00,22.60220366153764,88.37407526662099,Delhi_4826,790,41.726543656180326,none,cloudy,405,Saturday,10:03:00
2024-01-20 10:12:00,28.5813349190457,77.17360979527295,Bangalore_9803,929,32.6750066310549,none,cloudy,368,Saturday,10:12:00
2024-01-20 10:18:00,22.571313790997618,88.3396451877025,Delhi_9701,1048,12.793648965542513,none,fog,494,Saturday,10:18:00
2024-01-20 10:21:00,22.58557093495266,88.3647452612993,Bangalore_1629,747,25.15523625162632,none,haze,464,Saturday,10:21:00
2024-01-20 10:48:00,22.57590769538048,88.34976513636715,Kolkata_7846,1177,20.212534496746454,heavy_traffic,rain,472,Saturday,10:48:00
2024-01-20 10:49:00,28.648727673105736,77.26585187456021,Mumbai_7856,763,47.640903121251,none,haze,369,Saturday,10:49:00
2024-01-20 10:49:00,12.966028305524866,77.6016607849683,Delhi_3469,965,23.954151593824214,none,cloudy,359,Saturday,10:49:00
2024-01-20 11:04:00,13.084648346861288,80.26550626273118,Bangalore_2144,689,32.509222806704265,none,clear,265,Saturday,11:04:00
2024-01-20 11:09:00,22.555958590645346,88.3422006402504,Mumbai_8113,420,30.553825348870838,accident,clear,164,Saturday,11:09:00
2024-01-20 11:18:00,22.54988805468949,88.37200480051098,Bangalore_6209,193,49.119631201758,none,clear,67,Saturday,11:18:00
2024-01-20 11:18:00,12.961206510435927,77.54303414299719,Kolkata_2432,413,37.36011846082212,none,cloudy,207,Saturday,11:18:00
2024-01-20 11:25:00,13.091597164411967,80.26993477435072,Mumbai_3604,308,48.721993741829095,none,clear,128,Saturday,11:25:00
2024-01-20 11:28:00,12.998533460028023,77.60206244794182,Bangalore_1428,358,31.446760070648324,none,clear,181,Saturday,11:28:00
2024-01-20 11:29:00,13.053126528073795,80.2261064671854,Mumbai_9368,697,30.576595456062904,none,fog,321,Saturday,11:29:00
2024-01-20 11:33:00,12.957210552313242,77.58209785158613,Chennai_7093,216,41.81065654238813,none,haze,82,Saturday,11:33:00
2024-01-20 11:36:00,28.632763184020003,77.20882258135421,Bangalore_2684,445,52.71479305838849,none,clear,133,Saturday,11:36:00
2024-01-20 11:45:00,13.105373769961972,80.24420333888595,Chennai_1627,268,41.358276421235175,accident,clear,98,Saturday,11:45:00
2024-01-20 11:50:00,22.59190528768761,88.37831978306862,Kolkata_1393,353,41.03900762350258,none,cloudy,152,Saturday,11:50:00
2024-01-20 11:53:00,28.573535317771377,77.23545235682522,Mumbai_2798,511,43.65876525954608,none,clear,180,Saturday,11:53:00
2024-01-20 12:01:00,19.077869169835328,72.88554089007738,Mumbai_4430,447,38.70034422496075,none,rain,196,Saturday,12:01:00
2024-01-20 12:02:00,28.59660207775143,77.23450494025845,Mumbai_3788,366,69.86952622486324,none,cloudy,175,Saturday,12:02:00
2024-01-20 12:09:00,22.548882953415223,88.38054184036748,Mumbai_2730,302,57.98015157279422,none,clear,94,Saturday,12:09:00
2024-01-20 12:12:00,22.589012149518176,88.34441665143656,Kolkata_1375,447,43.40956578314218,none,cloudy,130,Saturday,12:12:00
2024-01-20 12:12:00,13.122367471988452,80.27533056960435,Mumbai_7858,656,39.08101385447006,heavy_traffic,clear,292,Saturday,12:12:00
2024-01-20 12:15:00,22.58567785220542,88.33335758409329,Kolkata_6985,264,26.545768123644137,heavy_traffic,haze,125,Saturday,12:15:00
2024-01-20 12:22:00,19.118354600060172,72.8532088611955,Chennai_3229,686,46.59225173710496,none,cloudy,273,Saturday,12:22:00
2024-01-20 12:27:00,12.992097728655319,77.57470456564137,Kolkata_4574,579,43.4064666976717,none,haze,296,Saturday,12:27:00
2024-01-20 12:34:00,13.070320223943048,80.28647508087771,Mumbai_5268,605,36.58092177072577,construction,clear,157,Saturday,12:34:00
2024-01-20 12:39:00,28.634451054273505,77.18357431501772,Bangalore_3119,446,48.93349682754421,none,clear,182,Saturday,12:39:00
2024-01-20 12:40:00,13.10450944338114,80.29159960990268,Delhi_5108,575,45.31599243842807,none,clear,223,Saturday,12:40:00
2024-01-20 12:43:00,28.595140931823103,77.24097295187183,Delhi_5347,248,46.53627482663751,none,fog,121,Saturday,12:43:00
2024-01-20 12:43:00,19.04686284743504,72.86520454834445,Mumbai_1711,299,52.58912041161751,none,cloudy,90,Saturday,12:43:00
2024-01-20 12:52:00,19.08558005248184,72.86062867430596,Mumbai_1137,514,51.212245414867006,none,fog,235,Saturday,12:52:00
2024-01-20 13:04:00,28.619176381713586,77.21382152157607,Bangalore_4300,444,47.89897743202215,none,clear,150,Saturday,13:04:00
2024-01-20 13:10:00,22.568858514601548,88.38054801077182,Mumbai_6553,377,43.33644012762661,none,clear,170,Saturday,13:10:00
2024-01-20 13:11:00,13.078132784146849,80.27533082137629,Delhi_7119,50,61.09150761657867,none,clear,50,Saturday,13:11:00
2024-01-20 13:13:00,28.63682943754976,77.22481372420052,Kolkata_3165,334,61.297390636226346,none,cloudy,110,Saturday,13:13:00
2024-01-20 13:13:00,28.629620345816285,77.18601640795566,Bangalore_3389,223,59.47725941015452,construction,fog,80,Saturday,13:13:00
2024-01-20 13:22:00,22.583095851510027,88.34633002418062,Chennai_2871,474,30.594328457279573,accident,cloudy,208,Saturday,13:22:00
2024-01-20 13:22:00,19.05037170040444,72.8762658730743,Chennai_5971,371,51.954338142124215,none,clear,166,Saturday,13:22:00
2024-01-20 13:23:00,28.59581409626697,77.22481235437681,Kolkata_8379,305,53.10407905191856,none,cloudy,158,Saturday,13:23:00
2024-01-20 13:24:00,22.588890709193908,88.32584747527137,Kolkata_6400,796,41.7911352371157,none,clear,279,Saturday,13:24:00
2024-01-20 13:28:00,12.955033949208463,77.56540426656164,Chennai_2677,555,39.51569512929801,none,cloudy,165,Saturday,13:28:00
2024-01-20 13:29:00,13.073447414468143,80.27980351339738,Kolkata_9828,558,35.38159708601315,none,clear,203,Saturday,13:29:00
2024-01-20 13:36:00,19.07115423803643,72.86590481518667,Delhi_9772,730,18.943351855430578,none,fog,282,Saturday,13:36:00
2024-01-20 13:37:00,19.102003530536262,72.83160285654807,Bangalore_9411,520,33.554055930087124,heavy_traffic,fog,204,Saturday,13:37:00
2024-01-20 13:37:00,13.107437437870365,80.2598142341369,Chennai_8401,284,61.42945569752294,accident,cloudy,116,Saturday,13:37:00
2024-01-20 13:42:00,12.970037819797744,77.5840527332456,Bangalore_2044,266,52.0045648669918,none,clear,121,Saturday,13:42:00
2024-01-20 13:45:00,13.002457762110783,77.5699804300639,Bangalore_8091,544,38.60212186573023,none,clear,220,Saturday,13:45:00
2024-01-20 13:52:00,28.61413472739444,77.2195487730372,Mumbai_3475,91,69.54373782592555,construction,clear,50,Saturday,13:52:00
2024-01-20 13:56:00,28.581679944642296,77.19060203659107,Delhi_2426,388,56.34602467345985,none,cloudy,169,Saturday,13:56:00
2024-01-20 14:11:00,13.079736429330037,80.25296669930631,Delhi_5045,74,49.8675444637199,none,clear,50,Saturday,14:11:00
2024-01-20 14:13:00,19.05968816457562,72.87070274673847,Bangalore_7588,414,56.48496333626334,none,fog,240,Saturday,14:13:00
2024-01-20 14:15:00,22.585591626632926,88.35704564446243,Chennai_2083,528,23.61418969320863,none,fog,380,Saturday,14:15:00
2024-01-20 14:16:00,12.993168523889459,77.5746448443468,Kolkata_3440,441,48.05794941900423,none,clear,144,Saturday,14:16:00
2024-01-20 14:21:00,19.050961554790533,72.91622690811442,Mumbai_6250,540,43.16308397393867,none,cloudy,251,Saturday,14:21:00
2024-01-20 14:27:00,19.06284083744669,72.85148175985856,Delhi_2612,694,45.47281912638455,none,cloudy,323,Saturday,14:27:00
2024-01-20 14:28:00,19.041158921164563,72.89920206907618,Chennai_8800,378,49.63511676245507,none,clear,156,Saturday,14:28:00
2024-01-20 14:39:00,19.069173909706798,72.87262580529868,Mumbai_2718,821,26.766898011969896,none,clear,387,Saturday,14:39:00
2024-01-20 14:47:00,12.968415965768267,77.61485885769339,Chennai_2289,431,42.18187258949919,none,clear,173,Saturday,14:47:00
2024-01-20 14:55:00,13.079109403320482,80.31758107557665,Kolkata_5243,542,66.60748986743286,none,rain,229,Saturday,14:55:00
2024-01-20 14:56:00,22.575275211481085,88.38513569533917,Kolkata_7311,308,49.27640447981597,none,clear,117,Saturday,14:56:00
2024-01-20 14:56:00,13.098804797158088,80.26997105359484,Delhi_3288,642,41.89575691947553,none,cloudy,247,Saturday,14:56:00
2024-01-20 14:56:00,12.95986058027959,77.60123927857133,Chennai_2965,556,18.938382400344796,none,fog,282,Saturday,14:56:00
2024-01-20 15:02:00,13.092901974624146,80.25924827903748,Mumbai_7153,620,28.476431018453187,none,cloudy,252,Saturday,15:02:00
2024-01-20 15:03:00,28.617226777319015,77.2337240995652,Mumbai_2890,408,49.88768044631125,none,haze,145,Saturday,15:03:00
2024-01-20 15:16:00,13.012998954781395,77.61168738640698,Bangalore_1702,211,35.94227476478609,none,cloudy,87,Saturday,15:16:00
2024-01-20 15:21:00,22.609855193727608,88.35131251577587,Kolkata_7317,469,47.90648833667251,none,clear,167,Saturday,15:21:00
2024-01-20 15:42:00,28.627937645041186,77.23577039017162,Bangalore_7123,145,47.31124645582265,none,fog,57,Saturday,15:42:00
2024-01-20 15:46:00,19.05807333334056,72.8679881977591,Delhi_8125,349,36.57398690044524,none,clear,156,Saturday,15:46:00
2024-01-20 15:48:00,13.117458095236707,80.25119802288427,Bangalore_5773,428,36.66163746371774,none,haze,156,Saturday,15:48:00
2024-01-20 15:49:00,28.587077399346885,77.23955963147279,Mumbai_3216,756,46.92538858144361,none,cloudy,268,Saturday,15:49:00
